srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR3536649,GSM2155548_r1,SRX1770376,FALSE,301629835,0,101,GSM2155548,GSM2155548: ARF_ecoli-ZmARF5_Zm_2; Zea mays; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM2155548,,,other,GENOMIC,OTHER
SRR2926685,GSM1925615_r1,SRX1412595,FALSE,2505243,0,100,GSM1925615,GSM1925615: Orphan_tnt.AT1G23810_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925615,,,other,GENOMIC,OTHER
SRR2926684,GSM1925614_r1,SRX1412594,FALSE,3312429,0,100,GSM1925614,GSM1925614: NLP_tnt.AtNLP4_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925614,,,other,GENOMIC,OTHER
SRR2926683,GSM1925613_r1,SRX1412593,FALSE,2667619,0,130,GSM1925613,GSM1925613: ND_tnt.FRS9_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925613,,,other,GENOMIC,OTHER
SRR2926682,GSM1925612_r1,SRX1412592,FALSE,7683071,0,100,GSM1925612,GSM1925612: ND_tnt.FRS9_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925612,,,other,GENOMIC,OTHER
SRR2926681,GSM1925611_r1,SRX1412591,FALSE,3379070,0,100,GSM1925611,GSM1925611: ND_tnt.AT2G28920_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925611,,,other,GENOMIC,OTHER
SRR2926680,GSM1925610_r1,SRX1412590,FALSE,785193,0,100,GSM1925610,GSM1925610: ND_tnt.AT1G63040_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925610,,,other,GENOMIC,OTHER
SRR2926679,GSM1925609_r1,SRX1412589,FALSE,8905620,0,100,GSM1925609,GSM1925609: ND_tnt.ASHR1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925609,,,other,GENOMIC,OTHER
SRR2926678,GSM1925608_r1,SRX1412588,FALSE,2678871,0,100,GSM1925608,GSM1925608: ND_tnt.AGL95_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925608,,,other,GENOMIC,OTHER
SRR2926677,GSM1925607_r1,SRX1412587,FALSE,15308531,0,100,GSM1925607,GSM1925607: NAC_tnt.VND6_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925607,,,other,GENOMIC,OTHER
SRR2926676,GSM1925606_r1,SRX1412586,FALSE,6986182,0,100,GSM1925606,GSM1925606: NAC_tnt.VND6_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925606,,,other,GENOMIC,OTHER
SRR2926675,GSM1925605_r1,SRX1412585,FALSE,7148345,0,100,GSM1925605,GSM1925605: NAC_tnt.VND4_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925605,,,other,GENOMIC,OTHER
SRR2926674,GSM1925604_r1,SRX1412584,FALSE,6217512,0,100,GSM1925604,GSM1925604: NAC_tnt.VND3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925604,,,other,GENOMIC,OTHER
SRR2926673,GSM1925603_r1,SRX1412583,FALSE,11774457,0,100,GSM1925603,GSM1925603: NAC_tnt.VND2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925603,,,other,GENOMIC,OTHER
SRR2926672,GSM1925602_r1,SRX1412582,FALSE,8398246,0,100,GSM1925602,GSM1925602: NAC_tnt.VND2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925602,,,other,GENOMIC,OTHER
SRR2926671,GSM1925601_r1,SRX1412581,FALSE,5894157,0,100,GSM1925601,GSM1925601: NAC_tnt.VND1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925601,,,other,GENOMIC,OTHER
SRR2926670,GSM1925600_r1,SRX1412580,FALSE,21160415,0,100,GSM1925600,GSM1925600: NAC_tnt.SND3_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925600,,,other,GENOMIC,OTHER
SRR2926669,GSM1925599_r1,SRX1412579,FALSE,4658830,0,100,GSM1925599,GSM1925599: NAC_tnt.SND3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925599,,,other,GENOMIC,OTHER
SRR2926668,GSM1925598_r1,SRX1412578,FALSE,72000,0,100,GSM1925598,GSM1925598: NAC_tnt.SND2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925598,,,other,GENOMIC,OTHER
SRR2926667,GSM1925597_r1,SRX1412577,FALSE,11952306,0,100,GSM1925597,GSM1925597: NAC_tnt.SND2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925597,,,other,GENOMIC,OTHER
SRR2926666,GSM1925596_r1,SRX1412576,FALSE,10080762,0,100,GSM1925596,GSM1925596: NAC_tnt.SMB_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925596,,,other,GENOMIC,OTHER
SRR2926665,GSM1925595_r1,SRX1412575,FALSE,9560365,0,100,GSM1925595,GSM1925595: NAC_tnt.SMB_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925595,,,other,GENOMIC,OTHER
SRR2926664,GSM1925594_r1,SRX1412574,FALSE,4119552,0,100,GSM1925594,GSM1925594: NAC_tnt.NTM2_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925594,,,other,GENOMIC,OTHER
SRR2926663,GSM1925593_r1,SRX1412573,FALSE,8314257,0,100,GSM1925593,GSM1925593: NAC_tnt.NTM1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925593,,,other,GENOMIC,OTHER
SRR2926662,GSM1925592_r1,SRX1412572,FALSE,9468837,0,100,GSM1925592,GSM1925592: NAC_tnt.NTM1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925592,,,other,GENOMIC,OTHER
SRR2926661,GSM1925591_r1,SRX1412571,FALSE,12941600,0,100,GSM1925591,GSM1925591: NAC_tnt.NST1_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925591,,,other,GENOMIC,OTHER
SRR2926660,GSM1925590_r1,SRX1412570,FALSE,6018275,0,100,GSM1925590,GSM1925590: NAC_tnt.NST1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925590,,,other,GENOMIC,OTHER
SRR2926659,GSM1925589_r1,SRX1412569,FALSE,10760485,0,100,GSM1925589,GSM1925589: NAC_tnt.NAP_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925589,,,other,GENOMIC,OTHER
SRR2926658,GSM1925588_r1,SRX1412568,FALSE,3547006,0,100,GSM1925588,GSM1925588: NAC_tnt.NAP_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925588,,,other,GENOMIC,OTHER
SRR2926657,GSM1925587_r1,SRX1412567,FALSE,7302115,0,100,GSM1925587,GSM1925587: NAC_tnt.NAM_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925587,,,other,GENOMIC,OTHER
SRR2926656,GSM1925586_r1,SRX1412566,FALSE,5308181,0,100,GSM1925586,GSM1925586: NAC_tnt.NAM_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925586,,,other,GENOMIC,OTHER
SRR2926655,GSM1925585_r1,SRX1412565,FALSE,9938964,0,100,GSM1925585,GSM1925585: NAC_tnt.NAC2_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925585,,,other,GENOMIC,OTHER
SRR2926654,GSM1925584_r1,SRX1412564,FALSE,10793967,0,100,GSM1925584,GSM1925584: NAC_tnt.NAC2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925584,,,other,GENOMIC,OTHER
SRR2926653,GSM1925583_r1,SRX1412563,FALSE,5677479,0,100,GSM1925583,GSM1925583: NAC_tnt.CUC3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925583,,,other,GENOMIC,OTHER
SRR2926652,GSM1925582_r1,SRX1412562,FALSE,9365171,0,100,GSM1925582,GSM1925582: NAC_tnt.CUC3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925582,,,other,GENOMIC,OTHER
SRR2926651,GSM1925581_r1,SRX1412561,FALSE,7995555,0,100,GSM1925581,GSM1925581: NAC_tnt.CUC2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925581,,,other,GENOMIC,OTHER
SRR2926650,GSM1925580_r1,SRX1412560,FALSE,10757350,0,100,GSM1925580,GSM1925580: NAC_tnt.CUC1_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925580,,,other,GENOMIC,OTHER
SRR2926649,GSM1925579_r1,SRX1412559,FALSE,10406003,0,100,GSM1925579,GSM1925579: NAC_tnt.CUC1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925579,,,other,GENOMIC,OTHER
SRR2926648,GSM1925578_r1,SRX1412558,FALSE,5455949,0,100,GSM1925578,GSM1925578: NAC_tnt.ATAF1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925578,,,other,GENOMIC,OTHER
SRR2926647,GSM1925577_r1,SRX1412557,FALSE,2664184,0,100,GSM1925577,GSM1925577: NAC_tnt.ATAF1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925577,,,other,GENOMIC,OTHER
SRR2926646,GSM1925576_r1,SRX1412556,FALSE,440537,0,100,GSM1925576,GSM1925576: NAC_tnt.AT3G12910_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925576,,,other,GENOMIC,OTHER
SRR2926645,GSM1925575_r1,SRX1412555,FALSE,1932731,0,130,GSM1925575,GSM1925575: NAC_tnt.AT1G19040_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925575,,,other,GENOMIC,OTHER
SRR2926644,GSM1925574_r1,SRX1412554,FALSE,5372168,0,100,GSM1925574,GSM1925574: NAC_tnt.ANAC103_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925574,,,other,GENOMIC,OTHER
SRR2926643,GSM1925573_r1,SRX1412553,FALSE,3477315,0,100,GSM1925573,GSM1925573: NAC_tnt.ANAC103_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925573,,,other,GENOMIC,OTHER
SRR2926642,GSM1925572_r1,SRX1412552,FALSE,3556193,0,100,GSM1925572,GSM1925572: NAC_tnt.ANAC096_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925572,,,other,GENOMIC,OTHER
SRR2926641,GSM1925571_r1,SRX1412551,FALSE,1723216,0,100,GSM1925571,GSM1925571: NAC_tnt.ANAC094_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925571,,,other,GENOMIC,OTHER
SRR2926640,GSM1925570_r1,SRX1412550,FALSE,2404041,0,100,GSM1925570,GSM1925570: NAC_tnt.ANAC092_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925570,,,other,GENOMIC,OTHER
SRR2926639,GSM1925569_r1,SRX1412549,FALSE,5153502,0,100,GSM1925569,GSM1925569: NAC_tnt.ANAC092_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925569,,,other,GENOMIC,OTHER
SRR2926638,GSM1925568_r1,SRX1412548,FALSE,11714106,0,100,GSM1925568,GSM1925568: NAC_tnt.ANAC087_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925568,,,other,GENOMIC,OTHER
SRR2926637,GSM1925567_r1,SRX1412547,FALSE,1750706,0,100,GSM1925567,GSM1925567: NAC_tnt.ANAC087_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925567,,,other,GENOMIC,OTHER
SRR2926636,GSM1925566_r1,SRX1412546,FALSE,7422153,0,100,GSM1925566,GSM1925566: NAC_tnt.ANAC083_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925566,,,other,GENOMIC,OTHER
SRR2926635,GSM1925565_r1,SRX1412545,FALSE,3025771,0,100,GSM1925565,GSM1925565: NAC_tnt.ANAC083_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925565,,,other,GENOMIC,OTHER
SRR2926634,GSM1925564_r1,SRX1412544,FALSE,2943870,0,100,GSM1925564,GSM1925564: NAC_tnt.ANAC079_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925564,,,other,GENOMIC,OTHER
SRR2926633,GSM1925563_r1,SRX1412543,FALSE,8488754,0,100,GSM1925563,GSM1925563: NAC_tnt.ANAC075_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925563,,,other,GENOMIC,OTHER
SRR2926632,GSM1925562_r1,SRX1412542,FALSE,25984060,0,100,GSM1925562,GSM1925562: NAC_tnt.ANAC071_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925562,,,other,GENOMIC,OTHER
SRR2926631,GSM1925561_r1,SRX1412541,FALSE,6217906,0,100,GSM1925561,GSM1925561: NAC_tnt.ANAC071_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925561,,,other,GENOMIC,OTHER
SRR2926630,GSM1925560_r1,SRX1412540,FALSE,5812210,0,100,GSM1925560,GSM1925560: NAC_tnt.ANAC070_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925560,,,other,GENOMIC,OTHER
SRR2926629,GSM1925559_r1,SRX1412539,FALSE,9666628,0,100,GSM1925559,GSM1925559: NAC_tnt.ANAC062_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925559,,,other,GENOMIC,OTHER
SRR2926628,GSM1925558_r1,SRX1412538,FALSE,5788157,0,100,GSM1925558,GSM1925558: NAC_tnt.ANAC058_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925558,,,other,GENOMIC,OTHER
SRR2926627,GSM1925557_r1,SRX1412537,FALSE,2127410,0,100,GSM1925557,GSM1925557: NAC_tnt.ANAC058_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925557,,,other,GENOMIC,OTHER
SRR2926626,GSM1925556_r1,SRX1412536,FALSE,7501447,0,100,GSM1925556,GSM1925556: NAC_tnt.ANAC057_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925556,,,other,GENOMIC,OTHER
SRR2926625,GSM1925555_r1,SRX1412535,FALSE,6942422,0,100,GSM1925555,GSM1925555: NAC_tnt.ANAC057_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925555,,,other,GENOMIC,OTHER
SRR2926624,GSM1925554_r1,SRX1412534,FALSE,3871589,0,100,GSM1925554,GSM1925554: NAC_tnt.ANAC053_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925554,,,other,GENOMIC,OTHER
SRR2926623,GSM1925553_r1,SRX1412533,FALSE,16606481,0,100,GSM1925553,GSM1925553: NAC_tnt.ANAC050_col_v3a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925553,,,other,GENOMIC,OTHER
SRR2926622,GSM1925552_r1,SRX1412532,FALSE,6530430,0,100,GSM1925552,GSM1925552: NAC_tnt.ANAC050_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925552,,,other,GENOMIC,OTHER
SRR2926621,GSM1925551_r1,SRX1412531,FALSE,3408202,0,100,GSM1925551,GSM1925551: NAC_tnt.ANAC047_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925551,,,other,GENOMIC,OTHER
SRR2926620,GSM1925550_r1,SRX1412530,FALSE,5133170,0,100,GSM1925550,GSM1925550: NAC_tnt.ANAC046_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925550,,,other,GENOMIC,OTHER
SRR2926619,GSM1925549_r1,SRX1412529,FALSE,6390632,0,100,GSM1925549,GSM1925549: NAC_tnt.ANAC045_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925549,,,other,GENOMIC,OTHER
SRR2926618,GSM1925548_r1,SRX1412528,FALSE,5727628,0,100,GSM1925548,GSM1925548: NAC_tnt.ANAC045_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925548,,,other,GENOMIC,OTHER
SRR2926617,GSM1925547_r1,SRX1412527,FALSE,5700136,0,100,GSM1925547,GSM1925547: NAC_tnt.ANAC042_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925547,,,other,GENOMIC,OTHER
SRR2926616,GSM1925546_r1,SRX1412526,FALSE,2015244,0,100,GSM1925546,GSM1925546: NAC_tnt.ANAC038_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925546,,,other,GENOMIC,OTHER
SRR2926615,GSM1925545_r1,SRX1412525,FALSE,974451,0,100,GSM1925545,GSM1925545: NAC_tnt.ANAC038_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925545,,,other,GENOMIC,OTHER
SRR2926614,GSM1925544_r1,SRX1412524,FALSE,6626209,0,100,GSM1925544,GSM1925544: NAC_tnt.ANAC028_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925544,,,other,GENOMIC,OTHER
SRR2926613,GSM1925543_r1,SRX1412523,FALSE,12600292,0,100,GSM1925543,GSM1925543: NAC_tnt.ANAC020_col_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925543,,,other,GENOMIC,OTHER
SRR2926612,GSM1925542_r1,SRX1412522,FALSE,13164082,0,100,GSM1925542,GSM1925542: NAC_tnt.ANAC017_colamp_v31; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925542,,,other,GENOMIC,OTHER
SRR2926611,GSM1925541_r1,SRX1412521,FALSE,16235416,0,100,GSM1925541,GSM1925541: NAC_tnt.ANAC016_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925541,,,other,GENOMIC,OTHER
SRR2926610,GSM1925540_r1,SRX1412520,FALSE,7233633,0,100,GSM1925540,GSM1925540: NAC_tnt.ANAC016_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925540,,,other,GENOMIC,OTHER
SRR2926609,GSM1925539_r1,SRX1412519,FALSE,4630931,0,100,GSM1925539,GSM1925539: NAC_tnt.ANAC013_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925539,,,other,GENOMIC,OTHER
SRR2926608,GSM1925538_r1,SRX1412518,FALSE,7051319,0,100,GSM1925538,GSM1925538: NAC_tnt.ANAC013_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925538,,,other,GENOMIC,OTHER
SRR2926607,GSM1925537_r1,SRX1412517,FALSE,1687871,0,100,GSM1925537,GSM1925537: NAC_tnt.ANAC011_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925537,,,other,GENOMIC,OTHER
SRR2926606,GSM1925536_r1,SRX1412516,FALSE,1573430,0,100,GSM1925536,GSM1925536: NAC_tnt.ANAC005_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925536,,,other,GENOMIC,OTHER
SRR2926605,GSM1925535_r1,SRX1412515,FALSE,7474760,0,100,GSM1925535,GSM1925535: NAC_tnt.ANAC004_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925535,,,other,GENOMIC,OTHER
SRR2926604,GSM1925534_r1,SRX1412514,FALSE,9012719,0,100,GSM1925534,GSM1925534: NAC_tnt.ANAC004_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925534,,,other,GENOMIC,OTHER
SRR2926603,GSM1925533_r1,SRX1412513,FALSE,2911802,0,100,GSM1925533,GSM1925533: MYBrelated_tnt.TRP2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925533,,,other,GENOMIC,OTHER
SRR2926602,GSM1925532_r1,SRX1412512,FALSE,6161672,0,100,GSM1925532,GSM1925532: MYBrelated_tnt.TRP2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925532,,,other,GENOMIC,OTHER
SRR2926601,GSM1925531_r1,SRX1412511,FALSE,787045,0,100,GSM1925531,GSM1925531: MYBrelated_tnt.TBP3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925531,,,other,GENOMIC,OTHER
SRR2926600,GSM1925530_r1,SRX1412510,FALSE,6020206,0,100,GSM1925530,GSM1925530: MYBrelated_tnt.TBP3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925530,,,other,GENOMIC,OTHER
SRR2926599,GSM1925529_r1,SRX1412509,FALSE,5266921,0,100,GSM1925529,GSM1925529: MYBrelated_tnt.RVE1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925529,,,other,GENOMIC,OTHER
SRR2926598,GSM1925528_r1,SRX1412508,FALSE,5785513,0,100,GSM1925528,GSM1925528: MYBrelated_tnt.RVE1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925528,,,other,GENOMIC,OTHER
SRR2926597,GSM1925527_r1,SRX1412507,FALSE,6166363,0,100,GSM1925527,GSM1925527: MYBrelated_tnt.LHY1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925527,,,other,GENOMIC,OTHER
SRR2926596,GSM1925526_r1,SRX1412506,FALSE,1725654,0,100,GSM1925526,GSM1925526: MYBrelated_tnt.LHY1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925526,,,other,GENOMIC,OTHER
SRR2926595,GSM1925525_r1,SRX1412505,FALSE,5137546,0,100,GSM1925525,GSM1925525: MYBrelated_tnt.LCL1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925525,,,other,GENOMIC,OTHER
SRR2926594,GSM1925524_r1,SRX1412504,FALSE,4773433,0,100,GSM1925524,GSM1925524: MYBrelated_tnt.EPR1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925524,,,other,GENOMIC,OTHER
SRR2926593,GSM1925523_r1,SRX1412503,FALSE,1125174,0,100,GSM1925523,GSM1925523: MYBrelated_tnt.At5g58900_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925523,,,other,GENOMIC,OTHER
SRR2926592,GSM1925522_r1,SRX1412502,FALSE,2739010,0,100,GSM1925522,GSM1925522: MYBrelated_tnt.At5g58900_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925522,,,other,GENOMIC,OTHER
