srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR3791727,E-MTAB-8633:Oh7b_V11_tip_MN24052_R,ERX3793831,TRUE,45152941,45152941,151,E-MTAB-8633:MN24052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448291,,MN24052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791726,E-MTAB-8633:Oh7b_V11_tip_MN24051_R,ERX3793830,TRUE,26435793,26435793,151,E-MTAB-8633:MN24051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448290,,MN24051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791725,E-MTAB-8633:Oh43_V11_tip_MN23052_R,ERX3793829,TRUE,26313361,26313361,151,E-MTAB-8633:MN23052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448289,,MN23052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791724,E-MTAB-8633:Oh43_V11_tip_MN23051_R,ERX3793828,TRUE,22626141,22626141,151,E-MTAB-8633:MN23051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448288,,MN23051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791723,E-MTAB-8633:NC358_V11_tip_MN22052_R,ERX3793827,TRUE,23156765,23156765,151,E-MTAB-8633:MN22052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448287,,MN22052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791722,E-MTAB-8633:NC358_V11_tip_MN22051_R,ERX3793826,TRUE,28907122,28907122,151,E-MTAB-8633:MN22051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448286,,MN22051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791721,E-MTAB-8633:NC350_V11_tip_MN21052_R,ERX3793825,TRUE,22546276,22546276,151,E-MTAB-8633:MN21052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448285,,MN21052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791720,E-MTAB-8633:NC350_V11_tip_MN21051_R,ERX3793824,TRUE,31235415,31235415,151,E-MTAB-8633:MN21051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448284,,MN21051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791719,E-MTAB-8633:Ms71_V11_tip_MN20052_R,ERX3793823,TRUE,21838181,21838181,151,E-MTAB-8633:MN20052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448283,,MN20052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791718,E-MTAB-8633:Ms71_V11_tip_MN20051_R,ERX3793822,TRUE,20725925,20725925,151,E-MTAB-8633:MN20051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448282,,MN20051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791717,E-MTAB-8633:Mo18w_V11_tip_MN19052_R,ERX3793821,TRUE,24167971,24167971,151,E-MTAB-8633:MN19052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448281,,MN19052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791716,E-MTAB-8633:Mo18w_V11_tip_MN19051_R,ERX3793820,TRUE,26024313,26024313,151,E-MTAB-8633:MN19051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448280,,MN19051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791715,E-MTAB-8633:M37W_V11_tip_MN18052_R,ERX3793819,TRUE,24947883,24947883,151,E-MTAB-8633:MN18052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448279,,MN18052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791714,E-MTAB-8633:M37W_V11_tip_MN18051_R,ERX3793818,TRUE,21485390,21485390,151,E-MTAB-8633:MN18051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448278,,MN18051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791713,E-MTAB-8633:M162W_V11_tip_MN17053_R,ERX3793817,TRUE,28028404,28028404,151,E-MTAB-8633:MN17053_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448277,,MN17053_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791712,E-MTAB-8633:M162W_V11_tip_MN17052_R,ERX3793816,TRUE,19441855,19441855,151,E-MTAB-8633:MN17052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448276,,MN17052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791711,E-MTAB-8633:Ky21_V11_tip_MN16053_R,ERX3793815,TRUE,28249140,28249140,151,E-MTAB-8633:MN16053_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448275,,MN16053_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791710,E-MTAB-8633:Ky21_V11_tip_MN16051_R,ERX3793814,TRUE,27278245,27278245,151,E-MTAB-8633:MN16051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448274,,MN16051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791709,E-MTAB-8633:Ki3_V11_tip_MN15052_R,ERX3793813,TRUE,25396832,25396832,151,E-MTAB-8633:MN15052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448273,,MN15052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791708,E-MTAB-8633:Ki3_V11_tip_MN15051_R,ERX3793812,TRUE,28613243,28613243,151,E-MTAB-8633:MN15051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448272,,MN15051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791707,E-MTAB-8633:Ki11_V11_tip_MN14052_R,ERX3793811,TRUE,24473756,24473756,151,E-MTAB-8633:MN14052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448271,,MN14052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791706,E-MTAB-8633:Ki11_V11_tip_MN14051_R,ERX3793810,TRUE,23098816,23098816,151,E-MTAB-8633:MN14051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448270,,MN14051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791705,E-MTAB-8633:IL14H_V11_tip_MN13052_R,ERX3793809,TRUE,21313206,21313206,151,E-MTAB-8633:MN13052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448269,,MN13052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791704,E-MTAB-8633:IL14H_V11_tip_MN13051_R,ERX3793808,TRUE,26076816,26076816,151,E-MTAB-8633:MN13051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448268,,MN13051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791703,E-MTAB-8633:HP301_V11_tip_MN12052_R,ERX3793807,TRUE,19734696,19734696,151,E-MTAB-8633:MN12052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448267,,MN12052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791702,E-MTAB-8633:HP301_V11_tip_MN12051_R,ERX3793806,TRUE,16313153,16313153,151,E-MTAB-8633:MN12051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448266,,MN12051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791701,E-MTAB-8633:CML69_V11_tip_MN11052_R,ERX3793805,TRUE,25901824,25901824,151,E-MTAB-8633:MN11052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448265,,MN11052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791700,E-MTAB-8633:CML69_V11_tip_MN11051_R,ERX3793804,TRUE,26226710,26226710,151,E-MTAB-8633:MN11051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448264,,MN11051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791699,E-MTAB-8633:CML52_V11_tip_MN10052_R,ERX3793803,TRUE,24268885,24268885,151,E-MTAB-8633:MN10052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448263,,MN10052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791698,E-MTAB-8633:CML52_V11_tip_MN10051_R,ERX3793802,TRUE,27192577,27192577,151,E-MTAB-8633:MN10051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448262,,MN10051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791697,E-MTAB-8633:CML333_V11_tip_MN09052_R,ERX3793801,TRUE,25600631,25600631,151,E-MTAB-8633:MN09052_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448261,,MN09052_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791696,E-MTAB-8633:CML333_V11_tip_MN09051_R,ERX3793800,TRUE,17329492,17329492,151,E-MTAB-8633:MN09051_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448260,,MN09051_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
